"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QL","SCM4","844","123.0880","150.1342","SCOTTISH CENTRAL (ELR CHANGE 123M 880Y- COM ST LEONARDS)","HLJ2","","","false","",""
"QL","SCM5","5875","0.0768","21.0500","SCOTTISH CENTRAL (DUNDEE CENTRAL JN - COM ST LEONARDS)","HLJ2","","","false","",""
"QL","SDG","5879","0.0000","0.0618","SNODGRASS BRANCH","HLJ5","","","false","",""
"QL","SGN","3945","-0.0022","2.1315","COWLAIRS WEST JN - BELLGROVE JN","HLJ5","","","false","",""
"QL","SHR","5881","86.1363","87.0971","WISHAW CENTRAL JN - SHIELDMUIR NORTH JN","HLJ4","","","false","",""
"QL","STN","5882","53.0110","53.0870","STRANRAER HBR JN - STRANRAER  TOWN","HLJ4","","","false","",""
"QL","STR1","5883","40.1078","61.1321","AYR - STRANRAER (AYR STATION - COM GIRVAN)","HLJ4","","","false","",""
"QL","STR2","3590","0.0000","30.1321","AYR - STRANRAER (COM GIRVAN - COM FORMER CHALLOCH JN)","HLJ4","","","false","",""
"QL","STR3","3592","46.1178","53.0115","AYR - STRANRAER (FORMER CHALLOCH JN - ELR CHANGE 53M110Y)","HLJ4","","","false","",""
"QL","STR4","3593","53.0110","54.0124","AYR - STRANRAER  (ELR CHANGE 53M 110Y - STRANRAER STATION)","HLJ4","","","false","",""
"QL","SUB1","5893","3.0683","4.0000","PORTOBELLO JN - HAYMARKET CENT JN (PORTOBELLO JN - MILEAGE CHANGE)","HLJ3","","","false","",""
"QL","SUB2","5895","0.0276","6.1518","PORTOBELLO JN - HAYMARKET CENT JN (HAYMARKET CENT JN - MILEAGE CHANGE)","HLJ3","","","false","",""
"QL","SYE","3917","8.0945","9.1440","COATBRIDGE SUNNYSIDE JN - WHIFFLET SOUTH JN.","HLJ4","","","false","",""
"QL","TNW","5898","-0.0219","0.1540","THORNTON NORTH JN - THORNTON WEST JN","HLJ3","","","false","",""
"QL","TSO","6193","0.0000","6.1100","GEORGEMAS JN - THURSO STN","HLJ2","","","false","",""
"QL","TSS","5900","0.0088","0.0880","MUIRHOUSE CENTRAL JCN TO TERMINUS JCN","HLJ5","","","false","",""
"QL","WAT","5901","43.1166","52.1530","DALRYMPLE JN.- BRB/NCB BDY (52M1530Y) - CHALMERSTON COAL DEPOT","HLJ4","","","false","",""
"QL","WCK","5905","0.0044","161.0797","INVERNESS STATION - WICK","HLJ2","","","false","",""
"QL","WCM1","6133","12.0661","84.0218","W.C.M.L.(CARLISLE - ELR CHANGE LAW JN)","HLJ4","","","false","",""
"QL","WCM2","5362","84.0218","102.0559","W.C.M.L. (ELR CHANGE LAW JN - GLASGOW CENTRAL STATION)","HLJ5","","","false","",""
"QL","WHL","3598","-0.0016","99.0818","CRAIGENDORAN JN - FORT WILLIAM STN","HLJ5","","","false","",""
"QL","WRO","5982","-0.0227","1.1298","RT/AHT WATERLOO GOODS - KITTYBREWSTER JN.","HLJ2","","","false","",""
"QL","WWD","5984","84.0226","89.1108","LAW JN - HOLYTOWN JN","HLJ4","","","false","",""
"QL","WYS","5367","0.0000","10.0062","WEMYSS BAY JN - WEMYSS BAY STN","HLJ4","","","false","",""
"QL","YKR","3943","-0.0025","4.1606","HYNDLAND EAST JN - DALMUIR PARK JN (VIA YOKER)","HLJ5","","","false","",""
"QL","ZZA1","5987","0.0000","0.0441","MAUCHLINE JUNCTION SIDINGS","HLJ4","","","false","",""
"QL","ZZA2","0","0.0000","0.0582","AYR MOTIVE POWER DEPOT","HLJ4","","","false","",""
"QL","ZZA3","5988","0.0001","0.0516","ROCHE SIDINGS - DALRY","HLJ4","","","false","",""
"QL","ZZA4","0","0.0000","0.1421","BARASSIE OVERHEAD LINE DEPOT","HLJ4","","","false","",""
"QL","ZZA5","6312","-0.0016","0.0801","MEADOWHEAD PAPER MILL SIDINGS - IRVINE","HLJ4","","","false","",""
"QL","ZZA6","6313","0.0000","0.0788","SHEWALTON CE COUP SIDINGS","HLJ4","","","false","",""
"QL","ZZA7","5991","0.0000","0.0528","HUNSLET-BARCLAY (KILMARNOCK) SIDINGS","HLJ4","","","false","",""
"QL","ZZA8","6375","0.0000","0.0342","CE PLANT DEPOT KILMARNOCK","HLJ4","","","false","",""
