40037893,WSJ2,200.1584,QC,2217,200.1584,,,HBG,SJ,332800,350600,Wrexham,HCJ7,C,TRUE,,,,,,,gas,,40037893,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037894,WSJ2,200.1584,QC,2217,200.1584,,,HBG,,,,"Wrexham - near Bridge 522",HCJ7,C,TRUE,,,,,,,gas,,40037894,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037895,CNH3,201.0442,QC,2215,201.0442,,,HB,,,,"Talacre - to Bridge 70",HCJ7,C,TRUE,,,,,,,,,40037895,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037896,CNH3,201.0442,QC,2215,201.0442,,,HB,,,,"Talacre - underline Bridge 70",HCJ7,C,TRUE,,,,,,,,,40037896,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037897,WSJ2,201.132,QC,2217,201.132,,,HB,,,,"Wrexham - in Culvert",HCJ7,C,TRUE,,,,,,,,,40037897,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037898,CNH3,202.0002,QC,2215,202.0002,,,HBW,,,,"Talacre - Bridge 71B",HCJ7,C,TRUE,,,,,,,water,,40037898,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037899,WDB1,2.066,QC,2218,2.066,,,HBG,SJ,331800,353400,Gwersyllt,HCJ7,C,TRUE,,,,,,,gas,,40037899,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037900,CNH3,202.143,QC,2215,202.143,,,HBW,,,,"Talacre East",HCJ7,C,TRUE,,,,,,,water,,40037900,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038250,LJT1,22.088,QC,2219,22.088,,,HBG,,,,"Ffestiniog - North of 22 1/2 MP under track",HCJ7,C,TRUE,,,,,,,gas,,40038250,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038251,LJT1,22.088,QC,2219,22.088,,,HBG,,,,"Ffestiniog - South of MP 22 1/2 under track",HCJ7,C,TRUE,,,,,,,gas,,40038251,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038257,LJT1,23.0242,QC,2219,23.0242,,,HBW,,,,"Ffestiniog - through railway Level Crossing",HCJ7,,FALSE,,,,,,,water,,40038257,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40038296,LJT1,20.143,QC,2219,20.143,,,HB,,,,"Dolwyddelen - Bridge 50A",HCJ7,C,TRUE,,,,,,,,,40038296,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038315,LJT1,21.0242,QC,2219,21.0242,,,HBW,,,,"Blaenau Ffestiniog",HCJ7,C,TRUE,,,,,,,water,,40038315,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038329,LJT2,19.1276,QC,2220,19.1276,9999,"NOT AVAILABLE",HBW,,,,"Maentwrog Road - under Ffestiniog - Bala Line",HCJ7,R,FALSE,,,,,,,water,,40038329,04-Mar-11,QR01_MCOLEBROOK,JARVIS,8888,,N,
40038336,LJT1,20,QC,2219,20,,,HBW,,,,"Dolwyddelen - through culvert near 20 MP",HCJ7,C,TRUE,,,,,,,water,,40038336,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038338,LJT1,20.0002,QC,2219,20.0002,,,HBW,,,,"Dolwyddelen - over Bridge 49",HCJ7,C,TRUE,,,,,,,water,,40038338,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038416,GLA,17,QC,2222,17,,,HBG,,,,"Amlwch in Road Overbridge 79",HCJ7,,FALSE,,,,,,,gas,,40038416,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,N,
40038428,LJT1,18.044,QC,2219,18.044,,,HBW,,,,"Pontypant - through culvert near 18 1/4 MP",HCJ7,C,TRUE,,,,,,,water,,40038428,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038453,GLA,16.1705,QC,2222,16.1705,,,HBG,,,,"Amlwch in Road Underbridge 77",HCJ7,,FALSE,,,,,,,gas,,40038453,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40038457,GLA,17,QC,2222,17,,,HBG,,,,"Amlwch - under Bridge 77 Maes-Glas near 17 MP",HCJ7,,FALSE,,,,,,,gas,,40038457,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40038467,LJT2,19,QC,2220,19,9999,"NOT AVAILABLE",HBW,,,,"Trawsfynydd - near Station",HCJ7,R,FALSE,,,,,,,water,,40038467,04-Mar-11,QR01_MCOLEBROOK,JARVIS,8888,,N,
40038477,GLA,17.0442,QC,2222,17.0442,,,HBG,,,,"Amlwch - in road over Bridge 79",HCJ7,,FALSE,,,,,,,gas,,40038477,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40038497,GLA,15.1469,QC,2222,15.1469,,,HBW,,,,"Rhosgoch - adjoining Bridge 71",HCJ7,,FALSE,,,,,,,water,,40038497,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40038508,GLA,16.0503,QC,2222,16.0503,,,HBW,,,,"Rhosgoch - in culvert 16M 503YDS near Bridge 73",HCJ7,,FALSE,,,,,,,water,,40038508,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40038517,LJT1,16.088,QC,2219,16.088,,,HBW,,,,Betws-y-Coed,HCJ7,C,TRUE,,,,,,,water,,40038517,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40038535,LJT1,14.0143,QC,2219,14.0143,,,HBW,,,,"Betws-y-Coed - over Bridge 22",HCJ7,C,TRUE,,,,,,,water,,40038535,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
