QG,PDL,256,97.1408,98.033,"PELAW DOWN LINK LINE",,1,0,FALSE,,
QG,PED1,257,28.0683,29.0286,"PENISTONE - DONCASTER (PENISTONE JNC FORMER BARNSLEY JUNCTION)",,1,0,FALSE,,
QG,PED2,258,0,7.11,"PENISTONE - DONCASTER (FORMER BARNSLEY JUNCTION - QUARRY JN)",,1,0,FALSE,,
QG,PED4,259,15.088,15.1408,"PENISTONE - DONCASTER (WATH 13M 33CH - FORMER MEXBOROUGH EAST JCN",,1,0,FALSE,,
QG,PED5,260,15.1408,22.1232,"PENISTONE-DONCASTER (FORMER MEXBORO EAST JCN TO DONCASTER SOUTH YORKS JCN)",,1,0,FALSE,,
QG,PEF,261,2.0836,3.0132,"FERRYBRIDGE SOUTH JN - PONTEFRACT EAST GOODS JN",,1,0,FALSE,,
QG,PEH,262,0.088,13.0924,"PENISTONE HUDDERSFIELD",,1,0,FALSE,,
QG,PHC,263,0,0.154,"PRIORY YARD HULL CENTRAL GOODS",,1,0,FALSE,,
QG,PHS,320,76.1426,76.146,"PETERBOROUGH SIDINGS",,1,0,FALSE,,
QG,PLG1,264,100.1424,101.033,"PARK LANE JN TO FORMER HIGH ST JN",,1,0,FALSE,,
QG,PLG2,265,0,0.0478,"FORMER HIGH ST JN TO GREENSFIELD JN",,1,0,FALSE,,
QG,PMJ,266,13.132,22.0484,"MANTON JN - PETERBOROUGH",,1,0,FALSE,,
QG,POC1,267,0,3.055,"BILLINGHAM JN - PHILLIPS PETROLEUM DEPOT JN",,1,0,FALSE,,
QG,POC2,268,3.055,5.0462,"PHILLIPS PD JN - PORT CLARENCE BRANCH",,1,0,FALSE,,
QG,PSE,269,143.088,154.066,"OLD REGIONAL BDRY.TO SHIREOAKS EAST JN (CONT.FROM PYE BRIDGE OF PBS3)",,1,0,FALSE,,
QG,PSP,321,0,0.0285,PARKGATE,,1,0,FALSE,,
QG,PUL,270,97.1408,98.0088,"PELAW UP LINK LINE",,1,0,FALSE,,
QG,PYE1,271,106.0733,106.11,"PYEWIPE (IMMINGHAM EAST DOCK JCN TO MILEAGE CHANGE)",,1,0,FALSE,,
QG,PYE2,272,0,4.0726,"PYEWIPE (MILEAGE CHANGE TO GRIMSBY DOCKS BRB/ABP BOUNDARY)",,1,0,FALSE,,
QG,PYE3,273,4.0726,4.1738,"PYEWIPE (GRIMSBY DOCKS WITHIN ABP BOUNDARIES)",,1,0,FALSE,,
QG,REB2,90,0.1056,0.1056,"CASTLE HILLS INNER JN - REDMIRE (TARMAC)",,1,0,FALSE,,
QG,REB4,91,-0.0088,0.0396,"CASTLE HILLS JN - CASTLE HILLS INNER JN",,1,0,FALSE,,
QG,REX1,92,0,0.0836,"OLLERTON WEST JN - MILEAGE CHANGE (REXCO SIDINGS)",,1,0,FALSE,,
QG,REX2,93,4.1716,5.044,"MILEAGE CHANGE TO REXCO SIDINGS",,1,0,FALSE,,
QG,ROT,94,20.0057,20.055,"REDCAR ORE TERMINAL BRANCH",,1,0,FALSE,,
QG,RSC,95,7.0528,7.132,"ROUNDWOOD CHORD JCN TO SILVERWOOD COLL'Y",,1,0,FALSE,,
QG,RUB1,96,0,1.0198,"RUFFORD JN - BILSTHORPE COLLIERY JN",,1,0,FALSE,,
